Program,path_to_mutant,best_exam_score,worst_exam_score,avg_exam_score
AddGate_y_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.045454545454545456,0.045454545454545456,0.045454545454545456
AddGate_cz_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.2727272727272727,0.2727272727272727,0.2727272727272727
AddGate_y_inGap_3_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.2727272727272727,0.2727272727272727,0.2727272727272727
AddGate_y_inGap_12_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.045454545454545456,0.045454545454545456,0.045454545454545456
AddGate_cswap_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.8181818181818182,0.8181818181818182,0.8181818181818182
AddGate_rzz_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.3181818181818182,0.3181818181818182,0.3181818181818182
AddGate_rz_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.13636363636363635,0.13636363636363635,0.13636363636363635
AddGate_rz_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.045454545454545456,0.045454545454545456,0.045454545454545456
AddGate_y_inGap_5_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.13636363636363635,0.18181818181818182,0.1590909090909091
AddGate_x_inGap_13_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.045454545454545456,0.045454545454545456,0.045454545454545456
AddGate_y_inGap_1_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.8181818181818182,0.8181818181818182,0.8181818181818182
AddGate_y_inGap_4_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.6363636363636364,0.6363636363636364,0.6363636363636364
AddGate_rzz_inGap_11_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.13636363636363635,0.13636363636363635,0.13636363636363635
AddGate_rz_inGap_11_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.22727272727272727,0.2727272727272727,0.25
AddGate_h_inGap_11_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.09090909090909091,0.09090909090909091,0.09090909090909091
AddGate_x_inGap_16_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.6363636363636364,0.6363636363636364,0.6363636363636364
AddGate_x_inGap_5_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.045454545454545456,0.09090909090909091,0.06818181818181818
AddGate_x_inGap_4_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.045454545454545456,0.045454545454545456,0.045454545454545456
AddGate_y_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.3181818181818182,0.3181818181818182,0.3181818181818182
AddGate_y_inGap_9_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeexact_5_qubits/,0.7727272727272727,0.7727272727272727,0.7727272727272727
