Program,path_to_mutant,exam_score
AddGate_x_inGap_17_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.15384615384615385
AddGate_rxx_inGap_14_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.038461538461538464
AddGate_rxx_inGap_22_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.07692307692307693
AddGate_h_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.15384615384615385
AddGate_z_inGap_19_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.038461538461538464
AddGate_rxx_inGap_19_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.19230769230769232
AddGate_rx_inGap_30_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.038461538461538464
AddGate_y_inGap_5_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.7307692307692307
AddGate_y_inGap_24_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.07692307692307693
AddGate_rxx_inGap_4_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.3076923076923077
AddGate_y_inGap_1_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.07692307692307693
AddGate_sx_inGap_26_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.19230769230769232
AddGate_y_inGap_4_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.34615384615384615
AddGate_x_inGap_30_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.038461538461538464
AddGate_s_inGap_20_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.11538461538461539
AddGate_z_inGap_23_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qaoa_5_qubits/,0.07692307692307693
