Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0196),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_x_inGap_45_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_x_inGap_46_.qasm,0.549019608,0.568627451,0.558823529,,,,,,,,,,,,
AddGate_x_inGap_47_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_y_inGap_10_.qasm,0.803921569,0.803921569,0.803921569,,Y,0.4057041,,,,,0.406417112,,,,
AddGate_y_inGap_11_.qasm,0.764705882,0.764705882,0.764705882,,,,,,,,,,,,
AddGate_y_inGap_12_.qasm,0.235294118,0.235294118,0.235294118,,,,,,,,,,,,
AddGate_y_inGap_13_.qasm,0.058823529,0.058823529,0.058823529,,,,,,,,,,,,
AddGate_y_inGap_14_.qasm,0.411764706,0.411764706,0.411764706,,,,,,,,,,,,
AddGate_y_inGap_15_.qasm,0.352941176,0.352941176,0.352941176,,,,,,,,,,,,
AddGate_y_inGap_16_.qasm,0.470588235,0.470588235,0.470588235,,,,,,,,,,,,
AddGate_y_inGap_17_.qasm,0.588235294,0.588235294,0.588235294,,,,,,,,,,,,
AddGate_y_inGap_18_.qasm,0.156862745,0.156862745,0.156862745,,,,,,,,,,,,
AddGate_y_inGap_19_.qasm,0.588235294,0.588235294,0.588235294,,,,,,,,,,,,
AddGate_y_inGap_1_.qasm,0.862745098,0.862745098,0.862745098,,,,,,,,,,,,
AddGate_y_inGap_20_.qasm,0.31372549,0.31372549,0.31372549,,,,,,,,,,,,
AddGate_y_inGap_21_.qasm,0.137254902,0.137254902,0.137254902,,,,,,,,,,,,
AddGate_y_inGap_22_.qasm,0.509803922,0.509803922,0.509803922,,,,,,,,,,,,
AddGate_y_inGap_23_.qasm,0.254901961,0.254901961,0.254901961,,,,,,,,,,,,
AddGate_y_inGap_24_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
AddGate_y_inGap_25_.qasm,0.392156863,0.392156863,0.392156863,,,,,,,,,,,,
AddGate_y_inGap_26_.qasm,0.450980392,0.450980392,0.450980392,,,,,,,,,,,,
AddGate_y_inGap_27_.qasm,0.960784314,0.960784314,0.960784314,,,,,,,,,,,,
AddGate_y_inGap_28_.qasm,0.176470588,0.176470588,0.176470588,,,,,,,,,,,,
AddGate_y_inGap_29_.qasm,0.37254902,0.37254902,0.37254902,,,,,,,,,,,,
AddGate_y_inGap_2_.qasm,0.823529412,0.823529412,0.823529412,,,,,,,,,,,,
AddGate_y_inGap_30_.qasm,0.37254902,0.37254902,0.37254902,,,,,,,,,,,,
AddGate_y_inGap_31_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_y_inGap_32_.qasm,0.921568627,0.921568627,0.921568627,,,,,,,,,,,,
AddGate_y_inGap_33_.qasm,0.156862745,0.156862745,0.156862745,,,,,,,,,,,,
AddGate_y_inGap_34_.qasm,0.078431373,0.078431373,0.078431373,,,,,,,,,,,,
AddGate_y_inGap_35_.qasm,0.490196078,0.490196078,0.490196078,,,,,,,,,,,,
AddGate_y_inGap_36_.qasm,0.803921569,0.803921569,0.803921569,,,,,,,,,,,,
AddGate_y_inGap_37_.qasm,0.941176471,0.941176471,0.941176471,,,,,,,,,,,,
AddGate_y_inGap_38_.qasm,0.882352941,0.882352941,0.882352941,,,,,,,,,,,,
AddGate_y_inGap_39_.qasm,0.352941176,0.352941176,0.352941176,,,,,,,,,,,,
AddGate_y_inGap_3_.qasm,0.705882353,0.705882353,0.705882353,,,,,,,,,,,,
AddGate_y_inGap_40_.qasm,0.549019608,0.549019608,0.549019608,,,,,,,,,,,,
AddGate_y_inGap_41_.qasm,0.235294118,0.235294118,0.235294118,,,,,,,,,,,,
AddGate_y_inGap_42_.qasm,0.803921569,0.803921569,0.803921569,,,,,,,,,,,,
AddGate_y_inGap_43_.qasm,0.039215686,0.039215686,0.039215686,,,,,,,,,,,,
AddGate_y_inGap_44_.qasm,0.176470588,0.176470588,0.176470588,,,,,,,,,,,,
AddGate_y_inGap_45_.qasm,0.058823529,0.058823529,0.058823529,,,,,,,,,,,,
AddGate_y_inGap_46_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_y_inGap_47_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_y_inGap_48_.qasm,0.588235294,0.588235294,0.588235294,,,,,,,,,,,,
AddGate_y_inGap_49_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_y_inGap_4_.qasm,0.68627451,0.68627451,0.68627451,,,,,,,,,,,,
AddGate_y_inGap_50_.qasm,0.117647059,0.137254902,0.12745098,,,,,,,,,,,,
AddGate_y_inGap_51_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_y_inGap_52_.qasm,0.117647059,0.117647059,0.117647059,,,,,,,,,,,,
AddGate_y_inGap_53_.qasm,0.039215686,0.039215686,0.039215686,,,,,,,,,,,,
AddGate_y_inGap_54_.qasm,0.019607843,0.019607843,0.019607843,,,,,,,,,,,,
AddGate_y_inGap_55_.qasm,0.137254902,0.156862745,0.147058824,,,,,,,,,,,,
AddGate_y_inGap_5_.qasm,0.215686275,0.215686275,0.215686275,,,,,,,,,,,,
AddGate_y_inGap_6_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_y_inGap_7_.qasm,0.960784314,0.960784314,0.960784314,,,,,,,,,,,,
AddGate_y_inGap_8_.qasm,0.921568627,0.921568627,0.921568627,,,,,,,,,,,,
AddGate_y_inGap_9_.qasm,0.215686275,0.215686275,0.215686275,,,,,,,,,,,,
AddGate_z_inGap_37_.qasm,0.588235294,0.588235294,0.588235294,,Z,0.258169935,,,,,0.258169935,,,,
AddGate_z_inGap_38_.qasm,0.37254902,0.37254902,0.37254902,,,,,,,,,,,,
AddGate_z_inGap_39_.qasm,0.058823529,0.058823529,0.058823529,,,,,,,,,,,,
AddGate_z_inGap_40_.qasm,0.039215686,0.039215686,0.039215686,,,,,,,,,,,,
AddGate_z_inGap_41_.qasm,0.31372549,0.31372549,0.31372549,,,,,,,,,,,,
AddGate_z_inGap_42_.qasm,0.176470588,0.176470588,0.176470588,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Rand,Best,Worst,,,,,,,,,,,,,
0.937751369,0.058823529,0.058823529,,,,,,,,,,,,,
0.5534135,0.039215686,0.039215686,,,,,,,,,,,,,
0.622406551,0.31372549,0.31372549,,,,,,,,,,,,,
0.732048986,0.37254902,0.37254902,,,,,,,,,,,,,
0.289872251,0.176470588,0.176470588,,,,,,,,,,,,,
0.835416129,0.588235294,0.588235294,,,,,,,,,,,,,
0.013915134,,,,,,,,,,,,,,,
0.562314959,,,,,,,,,,,,,,,
0.842509202,,,,,,,,,,,,,,,
0.908808978,,,,,,,,,,,,,,,
0.280066562,,,,,,,,,,,,,,,
0.403424721,,,,,,,,,,,,,,,
0.453176928,,,,,,,,,,,,,,,
0.260256586,,,,,,,,,,,,,,,
0.403753311,,,,,,,,,,,,,,,
0.746961121,,,,,,,,,,,,,,,
0.76795168,,,,,,,,,,,,,,,
0.925233695,,,,,,,,,,,,,,,
0.369522511,,,,,,,,,,,,,,,
0.310298807,,,,,,,,,,,,,,,
0.560865884,,,,,,,,,,,,,,,
0.527014451,,,,,,,,,,,,,,,
0.391627115,,,,,,,,,,,,,,,
0.993197853,,,,,,,,,,,,,,,
0.356050676,,,,,,,,,,,,,,,
0.092962957,,,,,,,,,,,,,,,
0.295471507,,,,,,,,,,,,,,,
0.721013656,,,,,,,,,,,,,,,
0.357912914,,,,,,,,,,,,,,,
0.356170614,,,,,,,,,,,,,,,
0.954597596,,,,,,,,,,,,,,,
0.14027608,,,,,,,,,,,,,,,
0.016500799,,,,,,,,,,,,,,,
