Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_h_inGap_71_.qasm,0.427083333,0.427083333,0.427083333,,,,,,,,,,,,
AddGate_h_inGap_72_.qasm,0.59375,0.59375,0.59375,,,,,,,,,,,,
AddGate_h_inGap_73_.qasm,0.59375,0.59375,0.59375,,,,,,,,,,,,
AddGate_h_inGap_74_.qasm,0.265625,0.265625,0.265625,,,,,,,,,,,,
AddGate_h_inGap_75_.qasm,0.661458333,0.661458333,0.661458333,,,,,,,,,,,,
AddGate_h_inGap_97_.qasm,0.1875,0.1875,0.1875,,,,,,,,,,,,
AddGate_h_inGap_98_.qasm,0.703125,0.703125,0.703125,,,,,,,,,,,,
AddGate_h_inGap_99_.qasm,0.776041667,0.776041667,0.776041667,,,,,,,,,,,,
AddGate_p_inGap_100_.qasm,0.473958333,0.473958333,0.473958333,,P,0.488541667,,,,,0.488888889,,,,
AddGate_p_inGap_101_.qasm,0.848958333,0.848958333,0.848958333,,,,,,,,,,,,
AddGate_p_inGap_102_.qasm,0.635416667,0.635416667,0.635416667,,,,,,,,,,,,
AddGate_p_inGap_103_.qasm,0.458333333,0.458333333,0.458333333,,,,,,,,,,,,
AddGate_p_inGap_104_.qasm,0.260416667,0.260416667,0.260416667,,,,,,,,,,,,
AddGate_p_inGap_105_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_p_inGap_106_.qasm,0.458333333,0.458333333,0.458333333,,,,,,,,,,,,
AddGate_p_inGap_107_.qasm,0.895833333,0.895833333,0.895833333,,,,,,,,,,,,
AddGate_p_inGap_108_.qasm,0.041666667,0.041666667,0.041666667,,,,,,,,,,,,
AddGate_p_inGap_109_.qasm,0.510416667,0.510416667,0.510416667,,,,,,,,,,,,
AddGate_p_inGap_110_.qasm,0.651041667,0.651041667,0.651041667,,,,,,,,,,,,
AddGate_p_inGap_111_.qasm,0.223958333,0.223958333,0.223958333,,,,,,,,,,,,
AddGate_p_inGap_97_.qasm,0.276041667,0.28125,0.278645833,,,,,,,,,,,,
AddGate_p_inGap_98_.qasm,0.348958333,0.348958333,0.348958333,,,,,,,,,,,,
AddGate_p_inGap_99_.qasm,0.927083333,0.927083333,0.927083333,,,,,,,,,,,,
AddGate_s_inGap_100_.qasm,0.671875,0.671875,0.671875,,S,0.329861111,,,,,0.329861111,,,,
AddGate_s_inGap_101_.qasm,0.182291667,0.182291667,0.182291667,,,,,,,,,,,,
AddGate_s_inGap_102_.qasm,0.505208333,0.505208333,0.505208333,,,,,,,,,,,,
AddGate_s_inGap_103_.qasm,0.505208333,0.505208333,0.505208333,,,,,,,,,,,,
AddGate_s_inGap_104_.qasm,0.192708333,0.192708333,0.192708333,,,,,,,,,,,,
AddGate_s_inGap_105_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_s_inGap_106_.qasm,0.453125,0.453125,0.453125,,,,,,,,,,,,
AddGate_s_inGap_107_.qasm,0.296875,0.296875,0.296875,,,,,,,,,,,,
AddGate_s_inGap_108_.qasm,0.072916667,0.072916667,0.072916667,,,,,,,,,,,,
AddGate_s_inGap_109_.qasm,0.067708333,0.067708333,0.067708333,,,,,,,,,,,,
AddGate_s_inGap_110_.qasm,0.03125,0.03125,0.03125,,,,,,,,,,,,
AddGate_s_inGap_111_.qasm,0.067708333,0.067708333,0.067708333,,,,,,,,,,,,
AddGate_s_inGap_97_.qasm,0.421875,0.421875,0.421875,,,,,,,,,,,,
AddGate_s_inGap_98_.qasm,0.5625,0.5625,0.5625,,,,,,,,,,,,
AddGate_s_inGap_99_.qasm,0.25,0.25,0.25,,,,,,,,,,,,
AddGate_x_inGap_21_.qasm,0.640625,0.645833333,0.643229167,,X,0.44216954,,,,,0.442349138,,,,
AddGate_x_inGap_22_.qasm,0.5625,0.5625,0.5625,,,,,,,,,,,,
AddGate_x_inGap_23_.qasm,0.9375,0.9375,0.9375,,,,,,,,,,,,
AddGate_x_inGap_24_.qasm,0.354166667,0.354166667,0.354166667,,,,,,,,,,,,
AddGate_x_inGap_25_.qasm,0.927083333,0.927083333,0.927083333,,,,,,,,,,,,
AddGate_x_inGap_26_.qasm,0.901041667,0.901041667,0.901041667,,,,,,,,,,,,
AddGate_x_inGap_27_.qasm,0.385416667,0.385416667,0.385416667,,,,,,,,,,,,
AddGate_x_inGap_28_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_x_inGap_29_.qasm,0.125,0.125,0.125,,,,,,,,,,,,
AddGate_x_inGap_30_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_x_inGap_31_.qasm,0.5625,0.5625,0.5625,,,,,,,,,,,,
AddGate_x_inGap_32_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_x_inGap_33_.qasm,0.546875,0.546875,0.546875,,,,,,,,,,,,
AddGate_x_inGap_34_.qasm,0.098958333,0.098958333,0.098958333,,,,,,,,,,,,
AddGate_x_inGap_35_.qasm,0.578125,0.578125,0.578125,,,,,,,,,,,,
AddGate_x_inGap_36_.qasm,0.166666667,0.166666667,0.166666667,,,,,,,,,,,,
AddGate_x_inGap_37_.qasm,0.421875,0.421875,0.421875,,,,,,,,,,,,
AddGate_x_inGap_38_.qasm,0.083333333,0.083333333,0.083333333,,,,,,,,,,,,
AddGate_x_inGap_39_.qasm,0.489583333,0.489583333,0.489583333,,,,,,,,,,,,
AddGate_x_inGap_87_.qasm,0.317708333,0.317708333,0.317708333,,,,,,,,,,,,
AddGate_x_inGap_88_.qasm,0.453125,0.453125,0.453125,,,,,,,,,,,,
AddGate_x_inGap_89_.qasm,0.755208333,0.755208333,0.755208333,,,,,,,,,,,,
AddGate_x_inGap_90_.qasm,0.104166667,0.104166667,0.104166667,,,,,,,,,,,,
AddGate_x_inGap_91_.qasm,0.057291667,0.057291667,0.057291667,,,,,,,,,,,,
AddGate_x_inGap_92_.qasm,0.307291667,0.307291667,0.307291667,,,,,,,,,,,,
AddGate_x_inGap_93_.qasm,0.03125,0.03125,0.03125,,,,,,,,,,,,
AddGate_x_inGap_94_.qasm,0.427083333,0.427083333,0.427083333,,,,,,,,,,,,
AddGate_x_inGap_95_.qasm,0.119791667,0.119791667,0.119791667,,,,,,,,,,,,
AddGate_x_inGap_96_.qasm,0.265625,0.265625,0.265625,,,,,,,,,,,,
AddGate_y_inGap_100_.qasm,0.885416667,0.885416667,0.885416667,,Y,0.444821148,,,,,0.445066824,,,,
AddGate_y_inGap_101_.qasm,0.359375,0.359375,0.359375,,,,,,,,,,,,
AddGate_y_inGap_102_.qasm,0.390625,0.390625,0.390625,,,,,,,,,,,,
AddGate_y_inGap_103_.qasm,0.744791667,0.744791667,0.744791667,,,,,,,,,,,,
AddGate_y_inGap_104_.qasm,0.322916667,0.322916667,0.322916667,,,,,,,,,,,,
AddGate_y_inGap_105_.qasm,0.963541667,0.963541667,0.963541667,,,,,,,,,,,,
AddGate_y_inGap_106_.qasm,0.328125,0.328125,0.328125,,,,,,,,,,,,
AddGate_y_inGap_107_.qasm,0.557291667,0.557291667,0.557291667,,,,,,,,,,,,
AddGate_y_inGap_108_.qasm,0.036458333,0.036458333,0.036458333,,,,,,,,,,,,
AddGate_y_inGap_109_.qasm,0.03125,0.03125,0.03125,,,,,,,,,,,,
AddGate_y_inGap_110_.qasm,0.322916667,0.322916667,0.322916667,,,,,,,,,,,,
AddGate_y_inGap_111_.qasm,0.098958333,0.098958333,0.098958333,,,,,,,,,,,,
AddGate_y_inGap_112_.qasm,0.296875,0.296875,0.296875,,,,,,,,,,,,
AddGate_y_inGap_113_.qasm,0.0625,0.0625,0.0625,,,,,,,,,,,,
AddGate_y_inGap_114_.qasm,0.0625,0.0625,0.0625,,,,,,,,,,,,
AddGate_y_inGap_115_.qasm,0.036458333,0.036458333,0.036458333,,,,,,,,,,,,
AddGate_y_inGap_116_.qasm,0.973958333,0.973958333,0.973958333,,,,,,,,,,,,
AddGate_y_inGap_117_.qasm,0.510416667,0.510416667,0.510416667,,,,,,,,,,,,
AddGate_y_inGap_118_.qasm,0.958333333,0.958333333,0.958333333,,,,,,,,,,,,
AddGate_y_inGap_119_.qasm,0.28125,0.28125,0.28125,,,,,,,,,,,,
AddGate_y_inGap_120_.qasm,0.963541667,0.963541667,0.963541667,,,,,,,,,,,,
AddGate_y_inGap_121_.qasm,0.026041667,0.03125,0.028645833,,,,,,,,,,,,
AddGate_y_inGap_122_.qasm,0.973958333,0.979166667,0.9765625,,,,,,,,,,,,
AddGate_y_inGap_123_.qasm,0.010416667,0.010416667,0.010416667,,,,,,,,,,,,
AddGate_y_inGap_124_.qasm,0.005208333,0.005208333,0.005208333,,,,,,,,,,,,
AddGate_y_inGap_125_.qasm,0.010416667,0.010416667,0.010416667,,,,,,,,,,,,
AddGate_y_inGap_126_.qasm,0.005208333,0.010416667,0.0078125,,,,,,,,,,,,
AddGate_y_inGap_127_.qasm,0.973958333,0.973958333,0.973958333,,,,,,,,,,,,
AddGate_y_inGap_21_.qasm,0.302083333,0.302083333,0.302083333,,,,,,,,,,,,
AddGate_y_inGap_22_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_y_inGap_23_.qasm,0.557291667,0.557291667,0.557291667,,,,,,,,,,,,
AddGate_y_inGap_24_.qasm,0.604166667,0.604166667,0.604166667,,,,,,,,,,,,
AddGate_y_inGap_25_.qasm,0.348958333,0.348958333,0.348958333,,,,,,,,,,,,
AddGate_y_inGap_26_.qasm,0.25,0.25,0.25,,,,,,,,,,,,
AddGate_y_inGap_27_.qasm,0.125,0.125,0.125,,,,,,,,,,,,
AddGate_y_inGap_28_.qasm,0.385416667,0.385416667,0.385416667,,,,,,,,,,,,
