Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0052),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_h_inGap_72_.qasm,0.479166667,0.479166667,0.479166667,,,,,,,,,,,,
AddGate_h_inGap_73_.qasm,0.5,0.5,0.5,,,,,,,,,,,,
AddGate_h_inGap_74_.qasm,0.505208333,0.505208333,0.505208333,,,,,,,,,,,,
AddGate_h_inGap_75_.qasm,0.536458333,0.536458333,0.536458333,,,,,,,,,,,,
AddGate_h_inGap_97_.qasm,0.802083333,0.802083333,0.802083333,,,,,,,,,,,,
AddGate_h_inGap_98_.qasm,0.78125,0.78125,0.78125,,,,,,,,,,,,
AddGate_h_inGap_99_.qasm,0.833333333,0.833333333,0.833333333,,,,,,,,,,,,
AddGate_p_inGap_100_.qasm,0.822916667,0.822916667,0.822916667,,P,0.873611111,,,,,0.873611111,,,,
AddGate_p_inGap_101_.qasm,0.817708333,0.817708333,0.817708333,,,,,,,,,,,,
AddGate_p_inGap_102_.qasm,0.947916667,0.947916667,0.947916667,,,,,,,,,,,,
AddGate_p_inGap_103_.qasm,0.895833333,0.895833333,0.895833333,,,,,,,,,,,,
AddGate_p_inGap_104_.qasm,1,1,1,,,,,,,,,,,,
AddGate_p_inGap_105_.qasm,0.942708333,0.942708333,0.942708333,,,,,,,,,,,,
AddGate_p_inGap_106_.qasm,0.984375,0.984375,0.984375,,,,,,,,,,,,
AddGate_p_inGap_107_.qasm,0.880208333,0.880208333,0.880208333,,,,,,,,,,,,
AddGate_p_inGap_108_.qasm,0.8125,0.8125,0.8125,,,,,,,,,,,,
AddGate_p_inGap_109_.qasm,0.947916667,0.947916667,0.947916667,,,,,,,,,,,,
AddGate_p_inGap_110_.qasm,0.765625,0.765625,0.765625,,,,,,,,,,,,
AddGate_p_inGap_111_.qasm,0.973958333,0.973958333,0.973958333,,,,,,,,,,,,
AddGate_p_inGap_97_.qasm,0.59375,0.59375,0.59375,,,,,,,,,,,,
