Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0196),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_x_inGap_44_.qasm,0.098039216,0.098039216,0.098039216,,,,,,,,,,,,
AddGate_x_inGap_45_.qasm,0.274509804,0.274509804,0.274509804,,,,,,,,,,,,
AddGate_x_inGap_46_.qasm,0.098039216,0.098039216,0.098039216,,,,,,,,,,,,
AddGate_x_inGap_47_.qasm,0.039215686,0.039215686,0.039215686,,,,,,,,,,,,
AddGate_y_inGap_10_.qasm,0.666666667,0.666666667,0.666666667,,Y,0.404278075,,,,,0.404278075,,,,
AddGate_y_inGap_11_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
AddGate_y_inGap_12_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
AddGate_y_inGap_13_.qasm,0.666666667,0.666666667,0.666666667,,,,,,,,,,,,
AddGate_y_inGap_14_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
AddGate_y_inGap_15_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
AddGate_y_inGap_16_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
AddGate_y_inGap_17_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
AddGate_y_inGap_18_.qasm,0.607843137,0.607843137,0.607843137,,,,,,,,,,,,
AddGate_y_inGap_19_.qasm,0.62745098,0.62745098,0.62745098,,,,,,,,,,,,
AddGate_y_inGap_1_.qasm,0.68627451,0.68627451,0.68627451,,,,,,,,,,,,
AddGate_y_inGap_20_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
AddGate_y_inGap_21_.qasm,0.607843137,0.607843137,0.607843137,,,,,,,,,,,,
AddGate_y_inGap_22_.qasm,0.647058824,0.647058824,0.647058824,,,,,,,,,,,,
