Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,DStar (Perfect EXAM = 0.0476),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_t_inGap_1_.qasm,0.904761905,0.904761905,0.904761905,,,,,,,,,,,,
AddGate_t_inGap_2_.qasm,0.80952381,0.80952381,0.80952381,,,,,,,,,,,,
AddGate_t_inGap_3_.qasm,0.80952381,0.80952381,0.80952381,,,,,,,,,,,,
AddGate_t_inGap_4_.qasm,0.80952381,0.80952381,0.80952381,,,,,,,,,,,,
AddGate_t_inGap_5_.qasm,0.80952381,0.80952381,0.80952381,,,,,,,,,,,,
AddGate_t_inGap_6_.qasm,0.80952381,0.80952381,0.80952381,,,,,,,,,,,,
AddGate_t_inGap_7_.qasm,0.761904762,0.761904762,0.761904762,,,,,,,,,,,,
AddGate_t_inGap_8_.qasm,1,1,1,,,,,,,,,,,,
AddGate_t_inGap_9_.qasm,0.80952381,0.80952381,0.80952381,,,,,,,,,,,,
AddGate_x_inGap_10_.qasm,0.80952381,0.80952381,0.80952381,,X,0.683333333,,,,,0.683333333,,,,
AddGate_x_inGap_11_.qasm,0.619047619,0.619047619,0.619047619,,,,,,,,,,,,
AddGate_x_inGap_12_.qasm,1,1,1,,,,,,,,,,,,
