Program,best_exam_score,worst_exam_score,avg_exam_score,,,,,,,Barinel (Perfect EXAM = 0.0909),,,,,
,,,,,,Average EXAM Best-Case By Gate,Average EXAM Best-Case Overall,Median EXAM Best-Case,% Top 1 Best-Case,% Top 3 Best-Case,Average EXAM Worst-Case By Gate,Average EXAM Worst-Case Overall,Median EXAM Worst-Case,% Top 1 Worst-Case,% Top 3 Worst-Case
AddGate_p_inGap_7_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_p_inGap_8_.qasm,0.363636364,0.454545455,0.409090909,,,,,,,,,,,,
AddGate_p_inGap_9_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_10_.qasm,0.454545455,0.545454545,0.5,,RX,0.412121212,,,,,0.587878788,,,,
AddGate_rx_inGap_11_.qasm,0.090909091,0.090909091,0.090909091,,,,,,,,,,,,
AddGate_rx_inGap_12_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_rx_inGap_13_.qasm,0.272727273,0.363636364,0.318181818,,,,,,,,,,,,
AddGate_rx_inGap_14_.qasm,0.181818182,0.181818182,0.181818182,,,,,,,,,,,,
AddGate_rx_inGap_15_.qasm,0.545454545,0.636363636,0.590909091,,,,,,,,,,,,
AddGate_rx_inGap_1_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_2_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_3_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_rx_inGap_4_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_5_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_6_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_rx_inGap_7_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_rx_inGap_8_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rx_inGap_9_.qasm,0.454545455,0.545454545,0.5,,,,,,,,,,,,
AddGate_rxx_inGap_10_.qasm,0.545454545,0.545454545,0.545454545,,RXX,0.478787879,,,,,0.6,,,,
AddGate_rxx_inGap_11_.qasm,0.727272727,0.727272727,0.727272727,,,,,,,,,,,,
AddGate_rxx_inGap_12_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_rxx_inGap_13_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_rxx_inGap_14_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_rxx_inGap_15_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_rxx_inGap_1_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rxx_inGap_2_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rxx_inGap_3_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_rxx_inGap_4_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rxx_inGap_5_.qasm,0.545454545,1,0.772727273,,,,,,,,,,,,
AddGate_rxx_inGap_6_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_rxx_inGap_7_.qasm,0.454545455,0.454545455,0.454545455,,,,,,,,,,,,
AddGate_rxx_inGap_8_.qasm,0.545454545,0.545454545,0.545454545,,,,,,,,,,,,
AddGate_rxx_inGap_9_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
AddGate_ry_inGap_10_.qasm,0.272727273,0.363636364,0.318181818,,RY,0.254545455,,,,,0.272727273,,,,
AddGate_ry_inGap_11_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_ry_inGap_12_.qasm,0.272727273,0.272727273,0.272727273,,,,,,,,,,,,
AddGate_ry_inGap_13_.qasm,0.363636364,0.363636364,0.363636364,,,,,,,,,,,,
